"protein","uniprot_accession","cluster_id","residue","feature_id","annotation_source","source_record_id","annotation_class","feature_category","feature_subcategory","classification_rule","feature_type","feature_name","relationship","evidence_codes","evidence_ids","source_url"
"TP53","P04637","cluster_0008",239,"UniProtKB:P04637:3e8a8936","UniProtKB","P04637","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","DNA binding","DNA binding","interval_overlap","ECO:0000269","16793544;18996393;20364130","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",244,"UniProtKB:P04637:3e8a8936","UniProtKB","P04637","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","DNA binding","DNA binding","interval_overlap","ECO:0000269","16793544;18996393;20364130","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",245,"UniProtKB:P04637:3e8a8936","UniProtKB","P04637","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","DNA binding","DNA binding","interval_overlap","ECO:0000269","16793544;18996393;20364130","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",248,"UniProtKB:P04637:3e8a8936","UniProtKB","P04637","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","DNA binding","DNA binding","interval_overlap","ECO:0000269","16793544;18996393;20364130","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",273,"UniProtKB:P04637:3e8a8936","UniProtKB","P04637","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","DNA binding","DNA binding","interval_overlap","ECO:0000269","16793544;18996393;20364130","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",277,"UniProtKB:P04637:3e8a8936","UniProtKB","P04637","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","DNA binding","DNA binding","interval_overlap","ECO:0000269","16793544;18996393;20364130","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",282,"UniProtKB:P04637:3e8a8936","UniProtKB","P04637","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","DNA binding","DNA binding","interval_overlap","ECO:0000269","16793544;18996393;20364130","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",239,"PDBe-KB:ligand:68110583","PDBe-KB/SIFTS","QNN","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with (2~{S})-2-methyl-1-azabicyclo[2.2.2]octan-3-one (QNN)","experimental_ligand_contact","experimental_structure_contact","6ZNC;7B46;7B47;7B48;7B49;7B4B;7B4C;7B4D;7B4E;7B4H;7B4N","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",248,"PDBe-KB:ligand:68110583","PDBe-KB/SIFTS","QNN","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with (2~{S})-2-methyl-1-azabicyclo[2.2.2]octan-3-one (QNN)","experimental_ligand_contact","experimental_structure_contact","6ZNC;7B46;7B47;7B48;7B49;7B4B;7B4C;7B4D;7B4E;7B4H;7B4N","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",273,"PDBe-KB:ligand:68110583","PDBe-KB/SIFTS","QNN","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with (2~{S})-2-methyl-1-azabicyclo[2.2.2]octan-3-one (QNN)","experimental_ligand_contact","experimental_structure_contact","6ZNC;7B46;7B47;7B48;7B49;7B4B;7B4C;7B4D;7B4E;7B4H;7B4N","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",277,"PDBe-KB:ligand:68110583","PDBe-KB/SIFTS","QNN","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with (2~{S})-2-methyl-1-azabicyclo[2.2.2]octan-3-one (QNN)","experimental_ligand_contact","experimental_structure_contact","6ZNC;7B46;7B47;7B48;7B49;7B4B;7B4C;7B4D;7B4E;7B4H;7B4N","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",149,"PDBe-KB:interface:50fcfd64","PDBe-KB/SIFTS","Q05086","interaction","interaction_interface","protein_protein_interface","pdbe_kb_sifts_v1:protein_protein_interface","experimental interface","Interface with Ubiquitin-protein ligase E3A","experimental_interface_contact","experimental_structure_contact","4XR8;8GCR;8R1F;8R1G;9CHT","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",277,"PDBe-KB:ligand:5a9e0297","PDBe-KB/SIFTS","YLW","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with 2,5-bis(fluoranyl)pyridine-3-carbonitrile (YLW)","experimental_ligand_contact","experimental_structure_contact","8RBA;8RBB","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",135,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",136,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",149,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",159,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",171,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",175,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",197,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",205,"UniProtKB:P04637:301becb5","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with FBXO42","interval_overlap","ECO:0000269","19509332","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",282,"PDBe-KB:interface:0d117166","PDBe-KB/SIFTS","Q8WUF5","interaction","interaction_interface","protein_protein_interface","pdbe_kb_sifts_v1:protein_protein_interface","experimental interface","Interface with RelA-associated inhibitor","experimental_interface_contact","experimental_structure_contact","6RZ3","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",282,"PDBe-KB:ligand:2c2ce18d","PDBe-KB/SIFTS","TLA","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with L(+)-TARTARIC ACID (TLA)","experimental_ligand_contact","experimental_structure_contact","8QWM;8QWP","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",282,"PDBe-KB:ligand:1df76fef","PDBe-KB/SIFTS","PGE","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with TRIETHYLENE GLYCOL (PGE)","experimental_ligand_contact","experimental_structure_contact","9G6U;9SZZ","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",282,"PDBe-KB:ligand:5f1d1b0f","PDBe-KB/SIFTS","PO4","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with PHOSPHATE ION (PO4)","experimental_ligand_contact","experimental_structure_contact","7YGI;8WD2","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",248,"PDBe-KB:ligand:36ba6a0c","PDBe-KB/SIFTS","CL","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with CHLORIDE ION (CL)","experimental_ligand_contact","experimental_structure_contact","8QWN;9BR4;9EIQ;9EJD;9EK4;9YZH","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",273,"PDBe-KB:ligand:36ba6a0c","PDBe-KB/SIFTS","CL","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with CHLORIDE ION (CL)","experimental_ligand_contact","experimental_structure_contact","8QWN;9BR4;9EIQ;9EJD;9EK4;9YZH","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",282,"PDBe-KB:ligand:36ba6a0c","PDBe-KB/SIFTS","CL","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with CHLORIDE ION (CL)","experimental_ligand_contact","experimental_structure_contact","8QWN;9BR4;9EIQ;9EJD;9EK4;9YZH","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",135,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",136,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",149,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",159,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",171,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",175,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",197,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",205,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",239,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",244,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",245,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",248,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",273,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",277,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",282,"UniProtKB:P04637:56f74287","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with AXIN1","interval_overlap","ECO:0000250","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0008",136,"PDBe-KB:interface:35f51e80","PDBe-KB/SIFTS","Q07817","interaction","interaction_interface","protein_protein_interface","pdbe_kb_sifts_v1:protein_protein_interface","experimental interface","Interface with Bcl-2-like protein 1","experimental_interface_contact","experimental_structure_contact","2MEJ;6LHD;8XP5","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",239,"PDBe-KB:interface:35f51e80","PDBe-KB/SIFTS","Q07817","interaction","interaction_interface","protein_protein_interface","pdbe_kb_sifts_v1:protein_protein_interface","experimental interface","Interface with Bcl-2-like protein 1","experimental_interface_contact","experimental_structure_contact","2MEJ;6LHD;8XP5","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",248,"PDBe-KB:interface:35f51e80","PDBe-KB/SIFTS","Q07817","interaction","interaction_interface","protein_protein_interface","pdbe_kb_sifts_v1:protein_protein_interface","experimental interface","Interface with Bcl-2-like protein 1","experimental_interface_contact","experimental_structure_contact","2MEJ;6LHD;8XP5","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",277,"PDBe-KB:interface:35f51e80","PDBe-KB/SIFTS","Q07817","interaction","interaction_interface","protein_protein_interface","pdbe_kb_sifts_v1:protein_protein_interface","experimental interface","Interface with Bcl-2-like protein 1","experimental_interface_contact","experimental_structure_contact","2MEJ;6LHD;8XP5","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",277,"PDBe-KB:ligand:5cdd31f8","PDBe-KB/SIFTS","A1IH3","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with 5-iodanyl-2-methylsulfonyl-pyrimidine (A1IH3)","experimental_ligand_contact","experimental_structure_contact","8CG7","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0008",277,"PDBe-KB:ligand:7f920ea3","PDBe-KB/SIFTS","A1IIO","site","binding_site","small_molecule_binding_site","pdbe_kb_sifts_v1:small_molecule_binding_site","experimental ligand contact","Contact with 5-chloranylpyrazine-2-carbonitrile (A1IIO)","experimental_ligand_contact","experimental_structure_contact","9G5H","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
